ingredient_id_a,ingredient_inn_a,ingredient_zh_a,ingredient_id_b,ingredient_inn_b,ingredient_zh_b,cooccurrence_product_count,active_product_count,ingredient_a_product_count,ingredient_b_product_count,rate_within_a,rate_within_b,association_score,product_names,license_numbers
ING0005,Thymol,,ING0028,Eucalyptus Oil (Oleum Eucalypti),,2,0,29,10,0.0690,0.2000,11.7,大維貼痠痛藥布;耐斯藥膠布,衛署成製字第005666號;衛署成製字第005830號
ING0005,Thymol,,ING0027,Clove Oil,,1,0,29,3,0.0345,0.3333,10.7,大維貼痠痛藥布,衛署成製字第005666號
ING0005,Thymol,,ING0043,Glycol Monosalicylate,,1,0,29,4,0.0345,0.2500,9.3,脫酸寧藥膠布,衛署藥輸字第018359號
ING0005,Thymol,,ING0074,Monoglycol Salicylate,,1,0,29,4,0.0345,0.2500,9.3,脫酸寧涼藥布,衛署藥輸字第018627號
ING0005,Thymol,,ING0049,Tocopherol Acetate,,2,0,29,18,0.0690,0.1111,8.8,福貼藥布;脫酸寧藥膠布,衛署藥製字第038309號;衛署藥輸字第018359號
ING0005,Thymol,,ING0016,Chlorpheniramine Maleate,,1,0,29,7,0.0345,0.1429,7.0,樂樂鎮痛藥膏布,衛署成製字第004148號
ING0005,Thymol,,ING0033,Tocopherol Acetate Alpha Dl-,,1,0,29,22,0.0345,0.0455,4.0,"""得生""安可巴斯",衛署藥製字第032919號
ING0063,Tocopherol (Acetate Alpha Dl- ),,ING0017,Glycol Salicylate,,1,0,1,44,1.0000,0.0227,15.1,三箭水性鎮痛藥膏布,衛署藥製字第047842號
ING0063,Tocopherol (Acetate Alpha Dl- ),,ING0002,Camphor,,1,0,1,119,1.0000,0.0084,9.2,三箭水性鎮痛藥膏布,衛署藥製字第047842號
ING0063,Tocopherol (Acetate Alpha Dl- ),,ING0003,Menthol,,1,0,1,124,1.0000,0.0081,9.0,三箭水性鎮痛藥膏布,衛署藥製字第047842號
ING0049,Tocopherol Acetate,,ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,5,2,18,9,0.2778,0.5556,39.3,"易貼巴佈膏;""得生""酸痛貼布;""生春""貼酸明痠痛布;貼可喜布;敵疼貼布",衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第018494號
ING0049,Tocopherol Acetate,,ING0002,Camphor,,18,7,18,119,1.0000,0.1513,38.9,"美帝喜布藥膠布;易貼巴佈膏;美帝喜布藥布;""得生""酸痛貼布;福貼藥布;""生春""貼酸明痠痛布;樂貼藥布;貼可喜布;脫酸寧藥膠布;敵疼貼布;痛貼貼貼片劑;脫酸寧Ａ藥布;吉品貼布;撒隆適布肌兒帕奇貼片;速達酸痛貼布;脫酸寧藥布;撒隆巴斯;痛貼貼溫感貼片劑",衛署藥製字第032110號;衛署藥製字第032920號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥製字第040204號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018861號;衛署藥輸字第019083號;衛署藥輸字第022519號;衛署藥輸字第023545號;衛署藥輸字第024182號;衛署藥輸字第024682號;衛署藥輸字第024683號;衛署藥輸字第025000號
ING0049,Tocopherol Acetate,,ING0003,Menthol,,18,7,18,124,1.0000,0.1452,38.1,"美帝喜布藥膠布;易貼巴佈膏;美帝喜布藥布;""得生""酸痛貼布;福貼藥布;""生春""貼酸明痠痛布;樂貼藥布;貼可喜布;脫酸寧藥膠布;敵疼貼布;痛貼貼貼片劑;脫酸寧Ａ藥布;吉品貼布;撒隆適布肌兒帕奇貼片;速達酸痛貼布;脫酸寧藥布;撒隆巴斯;痛貼貼溫感貼片劑",衛署藥製字第032110號;衛署藥製字第032920號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥製字第040204號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018861號;衛署藥輸字第019083號;衛署藥輸字第022519號;衛署藥輸字第023545號;衛署藥輸字第024182號;衛署藥輸字第024682號;衛署藥輸字第024683號;衛署藥輸字第025000號
ING0049,Tocopherol Acetate,,ING0007,Methyl salicylate,,14,3,18,94,0.7778,0.1489,34.0,"美帝喜布藥膠布;易貼巴佈膏;美帝喜布藥布;""得生""酸痛貼布;福貼藥布;樂貼藥布;脫酸寧藥膠布;敵疼貼布;痛貼貼貼片劑;脫酸寧Ａ藥布;速達酸痛貼布;脫酸寧藥布;撒隆巴斯;痛貼貼溫感貼片劑",衛署藥製字第032110號;衛署藥製字第032920號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018861號;衛署藥輸字第019083號;衛署藥輸字第024182號;衛署藥輸字第024682號;衛署藥輸字第024683號;衛署藥輸字第025000號
ING0049,Tocopherol Acetate,,ING0023,Mentha Oil,,5,1,18,14,0.2778,0.3571,31.5,福貼藥布;樂貼藥布;脫酸寧藥膠布;痛貼貼貼片劑;痛貼貼溫感貼片劑,衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0049,Tocopherol Acetate,,ING0017,Glycol Salicylate,,8,4,18,44,0.4444,0.1818,28.4,"美帝喜布藥膠布;美帝喜布藥布;福貼藥布;""生春""貼酸明痠痛布;樂貼藥布;貼可喜布;脫酸寧Ａ藥布;撒隆適布肌兒帕奇貼片",衛署藥製字第032110號;衛署藥製字第037297號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥製字第040204號;衛署藥輸字第019083號;衛署藥輸字第023545號
ING0049,Tocopherol Acetate,,ING0012,Diphenhydramine Hcl,,6,3,18,26,0.3333,0.2308,27.7,"易貼巴佈膏;美帝喜布藥布;""得生""酸痛貼布;""生春""貼酸明痠痛布;貼可喜布;敵疼貼布",衛署藥製字第032920號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第018494號
ING0049,Tocopherol Acetate,,ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,2,1,18,3,0.1111,0.6667,27.2,脫酸寧藥布;痛貼貼溫感貼片劑,衛署藥輸字第024682號;衛署藥輸字第025000號
ING0049,Tocopherol Acetate,,ING0082,4-Hydroxy-3-Methoxybenzyl Nonylic Acid Amide,,1,1,18,1,0.0556,1.0000,23.6,痛貼貼溫感貼片劑,衛署藥輸字第025000號
ING0049,Tocopherol Acetate,,ING0006,Diphenhydramine,,3,0,18,18,0.1667,0.1667,16.7,美帝喜布藥膠布;樂貼藥布;痛貼貼貼片劑,衛署藥製字第032110號;衛署藥製字第038322號;衛署藥輸字第018861號
ING0049,Tocopherol Acetate,,ING0043,Glycol Monosalicylate,,1,0,18,4,0.0556,0.2500,11.8,脫酸寧藥膠布,衛署藥輸字第018359號
ING0049,Tocopherol Acetate,,ING0044,Nonylic-Vanillylamide,,1,0,18,6,0.0556,0.1667,9.6,痛貼貼貼片劑,衛署藥輸字第018861號
ING0049,Tocopherol Acetate,,ING0005,Thymol,,2,0,18,29,0.1111,0.0690,8.8,福貼藥布;脫酸寧藥膠布,衛署藥製字第038309號;衛署藥輸字第018359號
ING0049,Tocopherol Acetate,,ING0008,Salicylic acid,,1,1,18,15,0.0556,0.0667,6.1,吉品貼布,衛署藥輸字第022519號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0017,Glycol Salicylate,,4,3,8,44,0.5000,0.0909,21.3,生春痠痛寧藥膠布;貼可藥布;救筋酸痛布;透骨痠痛布,衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0007,Methyl salicylate,,5,3,8,94,0.6250,0.0532,18.2,"""葡萄王"" 百克斯膏布;生春痠痛寧藥膠布;貼可藥布;救筋酸痛布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0043,Glycol Monosalicylate,,1,0,8,4,0.1250,0.2500,17.7,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0006,Diphenhydramine,,2,1,8,18,0.2500,0.1111,16.7,痠痛寧藥膠布;生春痠痛寧藥膠布,衛署藥製字第033055號;衛署藥製字第034140號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0002,Camphor,,5,3,8,119,0.6250,0.0420,16.2,"""葡萄王"" 百克斯膏布;生春痠痛寧藥膠布;貼可藥布;救筋酸痛布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0003,Menthol,,5,3,8,124,0.6250,0.0403,15.9,"""葡萄王"" 百克斯膏布;生春痠痛寧藥膠布;貼可藥布;救筋酸痛布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0012,Diphenhydramine Hcl,,2,0,8,26,0.2500,0.0769,13.9,"""葡萄王"" 百克斯膏布;爽樂巴斯藥膠布",衛署藥製字第019363號;衛署藥製字第033057號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0005,Thymol,,2,1,8,29,0.2500,0.0690,13.1,救筋酸痛布;透骨痠痛布,衛署藥製字第038086號;衛署藥製字第040571號
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,ING0004,Borneol,,1,0,8,12,0.1250,0.0833,10.2,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0017,Glycol Salicylate,,16,10,22,44,0.7273,0.3636,51.4,"人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;抗痛舒佈藥膠布;貼利康溫感藥布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝美善滅酸疼〞溫感貼布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;“德山”邁疼溫感貼布;大正愛舒酸痛貼布;撒隆適布;曼秀雷敦熱力酸痛藥布",衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第039768號;衛署藥製字第039800號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049171號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第050257號;衛署藥輸字第021138號;衛署藥輸字第022347號;衛署藥輸字第022601號;衛部藥製字第059851號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0002,Camphor,,19,14,22,119,0.8636,0.1597,37.1,"人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;""得生""安可巴斯;巴巴痛;巴斯達巴佈膏藥膠布;抗痛舒佈藥膠布;貼利康溫感藥布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;溫賀喜布;〝美善滅酸疼〞溫感貼布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;”得生”易貼巴佈膏貼布;“德山”邁疼溫感貼布;撒隆適布;溫感喜布",衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第032919號;衛署藥製字第033155號;衛署藥製字第035703號;衛署藥製字第039768號;衛署藥製字第039800號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049141號;衛署藥製字第049171號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第049675號;衛署藥製字第050257號;衛署藥輸字第022347號;衛部藥製字第059290號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0003,Menthol,,15,10,22,124,0.6818,0.1210,28.7,"人生舒冷巴佈膏;""得生""安可巴斯;巴巴痛;巴斯達巴佈膏藥膠布;抗痛舒佈藥膠布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;”得生”易貼巴佈膏貼布;大正愛舒酸痛貼布;撒隆適布;曼秀雷敦熱力酸痛藥布",衛署成製字第007868號;衛署藥製字第032919號;衛署藥製字第033155號;衛署藥製字第035703號;衛署藥製字第039768號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第049675號;衛署藥輸字第021138號;衛署藥輸字第022347號;衛署藥輸字第022601號;衛部藥製字第059851號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0026,Capsicum,,7,5,22,37,0.3182,0.1892,24.5,人生溫感巴佈膏;熱龍巴布;貼利康溫感藥布;溫賀喜布;〝美善滅酸疼〞溫感貼布;“德山”邁疼溫感貼布;溫感喜布,衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第039800號;衛署藥製字第049141號;衛署藥製字第049171號;衛署藥製字第050257號;衛部藥製字第059290號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0053,Hydrocortisone Acetate,,1,1,22,1,0.0455,1.0000,21.3,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0007,Methyl salicylate,,5,4,22,94,0.2273,0.0532,11.0,"""得生""安可巴斯;巴斯達巴佈膏藥膠布;溫賀喜布;”得生”易貼巴佈膏貼布;溫感喜布",衛署藥製字第032919號;衛署藥製字第035703號;衛署藥製字第049141號;衛署藥製字第049675號;衛部藥製字第059290號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0043,Glycol Monosalicylate,,1,1,22,4,0.0455,0.2500,10.7,巴巴痛,衛署藥製字第033155號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0006,Diphenhydramine,,1,0,22,18,0.0455,0.0556,5.0,"""得生""安可巴斯",衛署藥製字第032919號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0001,Zinc Oxide,,1,0,22,22,0.0455,0.0455,4.5,"""得生""安可巴斯",衛署藥製字第032919號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0012,Diphenhydramine Hcl,,1,1,22,26,0.0455,0.0385,4.2,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0033,Tocopherol Acetate Alpha Dl-,,ING0005,Thymol,,1,0,22,29,0.0455,0.0345,4.0,"""得生""安可巴斯",衛署藥製字第032919號
ING0076,Tocopherol Alpha Dl- (Eq To Dl-Alpha Tocopherol),,ING0030,Salicyl Ethylene Glycol,,1,0,1,2,1.0000,0.5000,60.0,"""大協"" 紓得好貼布",衛署藥輸字第022068號
ING0076,Tocopherol Alpha Dl- (Eq To Dl-Alpha Tocopherol),,ING0002,Camphor,,1,0,1,119,1.0000,0.0084,9.2,"""大協"" 紓得好貼布",衛署藥輸字第022068號
ING0076,Tocopherol Alpha Dl- (Eq To Dl-Alpha Tocopherol),,ING0003,Menthol,,1,0,1,124,1.0000,0.0081,9.0,"""大協"" 紓得好貼布",衛署藥輸字第022068號
ING0045,Tocopherol Alpha-,,ING0006,Diphenhydramine,,4,0,4,18,1.0000,0.2222,47.1,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號
ING0045,Tocopherol Alpha-,,ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,2,0,4,9,0.5000,0.2222,33.3,"""陽生"" 鎮痛膏布;舒必達藥膠布",衛署藥製字第021345號;衛署藥製字第027399號
ING0045,Tocopherol Alpha-,,ING0007,Methyl salicylate,,4,0,4,94,1.0000,0.0426,20.6,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號
ING0045,Tocopherol Alpha-,,ING0002,Camphor,,4,0,4,119,1.0000,0.0336,18.3,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號
ING0045,Tocopherol Alpha-,,ING0003,Menthol,,4,0,4,124,1.0000,0.0323,18.0,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號
ING0071,Triglycerides Medium Chain,,ING0070,Lactose Anhydrous,,1,0,1,1,1.0000,1.0000,60.0,奈妥心１０號軟片,衛署藥輸字第018441號
ING0071,Triglycerides Medium Chain,,ING0067,Nitroglycerin,,1,0,1,11,1.0000,0.0909,30.2,奈妥心１０號軟片,衛署藥輸字第018441號
ING0039,Zinc (Oxide),,ING0040,Menthone,,1,0,3,1,0.3333,1.0000,57.7,撒隆巴斯－益,衛署藥製字第008962號
ING0039,Zinc (Oxide),,ING0038,Pine Resina,,2,0,3,5,0.6667,0.4000,51.6,救痛藥布,衛署藥製字第034797號;衛署藥製字第037296號
ING0039,Zinc (Oxide),,ING0026,Capsicum,,2,0,3,37,0.6667,0.0541,19.0,救痛藥布,衛署藥製字第034797號;衛署藥製字第037296號
ING0039,Zinc (Oxide),,ING0007,Methyl salicylate,,1,0,3,94,0.3333,0.0106,6.0,撒隆巴斯－益,衛署藥製字第008962號
ING0001,Zinc Oxide,,ING0026,Capsicum,,12,3,22,37,0.5455,0.3243,42.1,"辣椒膏;撒隆辣椒膏;紅椒金國德辣椒膏;""得生""辣椒膏;德國辣椒標風濕膏藥(溫和);德國辣椒標風濕膏藥;“德山”溫感辣椒膏藥膠布;德國辣椒標風濕膏藥（溫和）",衛署藥製字第003950號;衛署藥製字第008581號;衛署藥製字第013430號;衛署藥製字第036547號;衛署藥製字第039531號;衛署藥製字第046464號;衛署藥製字第046467號;衛署藥製字第049771號;衛署藥輸字第016216號;衛署藥輸字第016994號;衛署藥輸字第018673號;衛署藥輸字第018674號
ING0001,Zinc Oxide,,ING0037,Rubber,,2,0,22,2,0.0909,1.0000,30.2,辣椒膏;撒隆辣椒膏,衛署藥製字第003950號;衛署藥製字第013430號
ING0001,Zinc Oxide,,ING0038,Pine Resina,,3,0,22,5,0.1364,0.6000,28.6,"辣椒膏;紅椒金國德辣椒膏;""得生""辣椒膏",衛署藥製字第008581號;衛署藥製字第036547號;衛署藥製字第039531號
ING0001,Zinc Oxide,,ING0004,Borneol,,4,0,22,12,0.1818,0.3333,24.6,撒隆巴斯;痛穩好藥布;歡喜巴斯;濕痛膏布,內衛成製字第000061號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第004085號
ING0001,Zinc Oxide,,ING0013,Bentonite,,1,0,22,1,0.0455,1.0000,21.3,撒隆濕布,衛署成製字第002108號
ING0001,Zinc Oxide,,ING0042,Colophony (Eq To Rosin),,1,0,22,1,0.0455,1.0000,21.3,撒隆辣椒膏,衛署藥製字第013430號
ING0001,Zinc Oxide,,ING0014,Kaolin (White)(Bolus Alba),,1,0,22,1,0.0455,1.0000,21.3,撒隆濕布,衛署成製字第002108號
ING0001,Zinc Oxide,,ING0036,Resin,,1,0,22,1,0.0455,1.0000,21.3,辣椒膏,衛署藥製字第003950號
ING0001,Zinc Oxide,,ING0007,Methyl salicylate,,9,3,22,94,0.4091,0.0957,19.8,"撒隆巴斯;撒隆濕布;痛穩好藥布;歡喜巴斯;濕痛膏布;""德山"" 免酸痛藥膠布;""德山""象印膏藥膠布;""真富""薄荷膏藥膠布;""得生""安可巴斯",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第004085號;衛署成製字第005667號;衛署成製字第005910號;衛署成製字第015313號;衛署藥製字第032919號
ING0001,Zinc Oxide,,ING0003,Menthol,,9,3,22,124,0.4091,0.0726,17.2,"撒隆巴斯;撒隆濕布;痛穩好藥布;歡喜巴斯;濕痛膏布;""德山"" 免酸痛藥膠布;""德山""象印膏藥膠布;""真富""薄荷膏藥膠布;""得生""安可巴斯",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第004085號;衛署成製字第005667號;衛署成製字第005910號;衛署成製字第015313號;衛署藥製字第032919號
ING0001,Zinc Oxide,,ING0005,Thymol,,4,0,22,29,0.1818,0.1379,15.8,"撒隆巴斯;撒隆濕布;歡喜巴斯;""得生""安可巴斯",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第003380號;衛署藥製字第032919號
ING0001,Zinc Oxide,,ING0002,Camphor,,8,3,22,119,0.3636,0.0672,15.6,"撒隆巴斯;撒隆濕布;歡喜巴斯;濕痛膏布;""德山"" 免酸痛藥膠布;""德山""象印膏藥膠布;""真富""薄荷膏藥膠布;""得生""安可巴斯",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第003380號;衛署成製字第004085號;衛署成製字第005667號;衛署成製字第005910號;衛署成製字第015313號;衛署藥製字第032919號
ING0001,Zinc Oxide,,ING0006,Diphenhydramine,,3,0,22,18,0.1364,0.1667,15.1,"撒隆巴斯;撒隆濕布;""得生""安可巴斯",內衛成製字第000061號;衛署成製字第002108號;衛署藥製字第032919號
